t,p_used_tokens,p_usage,p_used_gb,p_running,p_queue,p_capacity,d_used_tokens,d_usage,d_used_gb,d_running,d_queue,d_capacity,d_transfer_req,d_prealloc_req,d_prealloc_usage
60.751,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
61.274,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
61.797,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
62.321,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
62.851,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
63.374,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
63.896,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
64.419,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
64.942,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
65.464,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
65.987,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
66.647,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
67.264,5049.0,0.06,0.770416259765625,,,85172.0,9797.0,0.11502606490395904,1.494903564453125,1.0,0.0,85172.0,1.0,0.0,0.0
67.877,5049.0,0.06,0.770416259765625,,,85172.0,9797.0,0.11502606490395904,1.494903564453125,1.0,0.0,85172.0,1.0,0.0,0.0
68.406,9785.0,0.11,1.493072509765625,,,85172.0,9797.0,0.11502606490395904,1.494903564453125,1.0,0.0,85172.0,1.0,0.0,0.0
68.95,9785.0,0.11,1.493072509765625,,,85172.0,19679.0,0.23105011036490866,3.002777099609375,4.0,0.0,85172.0,0.0,0.0,0.0
69.503,9785.0,0.11,1.493072509765625,,,85172.0,19679.0,0.23105011036490866,3.002777099609375,4.0,0.0,85172.0,0.0,0.0,0.0
70.055,9785.0,0.11,1.493072509765625,,,85172.0,19679.0,0.23105011036490866,3.002777099609375,4.0,0.0,85172.0,0.0,0.0,0.0
70.61,9785.0,0.11,1.493072509765625,,,85172.0,19839.0,0.23292866200159676,3.027191162109375,4.0,0.0,85172.0,0.0,0.0,0.0
71.163,9785.0,0.11,1.493072509765625,,,85172.0,19839.0,0.23292866200159676,3.027191162109375,4.0,0.0,85172.0,0.0,0.0,0.0
71.716,9785.0,0.11,1.493072509765625,,,85172.0,19839.0,0.23292866200159676,3.027191162109375,4.0,0.0,85172.0,0.0,0.0,0.0
72.27,9785.0,0.11,1.493072509765625,,,85172.0,19999.0,0.23480721363828488,3.051605224609375,4.0,0.0,85172.0,0.0,0.0,0.0
72.824,9785.0,0.11,1.493072509765625,,,85172.0,19999.0,0.23480721363828488,3.051605224609375,4.0,0.0,85172.0,0.0,0.0,0.0
73.379,9785.0,0.11,1.493072509765625,,,85172.0,19999.0,0.23480721363828488,3.051605224609375,4.0,0.0,85172.0,0.0,0.0,0.0
73.933,9785.0,0.11,1.493072509765625,,,85172.0,19999.0,0.23480721363828488,3.051605224609375,4.0,0.0,85172.0,0.0,0.0,0.0
74.487,9785.0,0.11,1.493072509765625,,,85172.0,20159.0,0.236685765274973,3.076019287109375,4.0,0.0,85172.0,0.0,0.0,0.0
75.041,9785.0,0.11,1.493072509765625,,,85172.0,20159.0,0.236685765274973,3.076019287109375,4.0,0.0,85172.0,0.0,0.0,0.0
75.596,9785.0,0.11,1.493072509765625,,,85172.0,20159.0,0.236685765274973,3.076019287109375,4.0,0.0,85172.0,0.0,0.0,0.0
76.152,9785.0,0.11,1.493072509765625,,,85172.0,20319.0,0.2385643169116611,3.100433349609375,4.0,0.0,85172.0,0.0,0.0,0.0
76.706,9785.0,0.11,1.493072509765625,,,85172.0,20319.0,0.2385643169116611,3.100433349609375,4.0,0.0,85172.0,0.0,0.0,0.0
77.261,9785.0,0.11,1.493072509765625,,,85172.0,20319.0,0.2385643169116611,3.100433349609375,4.0,0.0,85172.0,0.0,0.0,0.0
77.816,9785.0,0.11,1.493072509765625,,,85172.0,20479.0,0.24044286854834923,3.124847412109375,4.0,0.0,85172.0,0.0,0.0,0.0
78.372,9785.0,0.11,1.493072509765625,,,85172.0,20479.0,0.24044286854834923,3.124847412109375,4.0,0.0,85172.0,0.0,0.0,0.0
78.927,9785.0,0.11,1.493072509765625,,,85172.0,20479.0,0.24044286854834923,3.124847412109375,4.0,0.0,85172.0,0.0,0.0,0.0
79.469,9785.0,0.11,1.493072509765625,,,85172.0,20479.0,0.24044286854834923,3.124847412109375,4.0,0.0,85172.0,0.0,0.0,0.0
80.047,9785.0,0.11,1.493072509765625,,,85172.0,10292.0,0.1208378340299629,1.5704345703125,2.0,0.0,85172.0,0.0,0.0,0.0
80.611,9785.0,0.11,1.493072509765625,,,85172.0,10292.0,0.1208378340299629,1.5704345703125,2.0,0.0,85172.0,0.0,0.0,0.0
81.134,9785.0,0.11,1.493072509765625,,,85172.0,10292.0,0.1208378340299629,1.5704345703125,2.0,0.0,85172.0,0.0,0.0,0.0
81.657,9785.0,0.11,1.493072509765625,,,85172.0,10292.0,0.1208378340299629,1.5704345703125,2.0,0.0,85172.0,0.0,0.0,0.0
82.18,9785.0,0.11,1.493072509765625,,,85172.0,10292.0,0.1208378340299629,1.5704345703125,2.0,0.0,85172.0,0.0,0.0,0.0
82.704,9785.0,0.11,1.493072509765625,,,85172.0,10292.0,0.1208378340299629,1.5704345703125,2.0,0.0,85172.0,0.0,0.0,0.0
83.227,9785.0,0.11,1.493072509765625,,,85172.0,10292.0,0.1208378340299629,1.5704345703125,2.0,0.0,85172.0,0.0,0.0,0.0
83.75,9785.0,0.11,1.493072509765625,,,85172.0,10292.0,0.1208378340299629,1.5704345703125,2.0,0.0,85172.0,0.0,0.0,0.0
84.273,9785.0,0.11,1.493072509765625,,,85172.0,10292.0,0.1208378340299629,1.5704345703125,2.0,0.0,85172.0,0.0,0.0,0.0
84.796,9785.0,0.11,1.493072509765625,,,85172.0,10292.0,0.1208378340299629,1.5704345703125,2.0,0.0,85172.0,0.0,0.0,0.0
85.318,9785.0,0.11,1.493072509765625,,,85172.0,10292.0,0.1208378340299629,1.5704345703125,2.0,0.0,85172.0,0.0,0.0,0.0
85.841,9785.0,0.11,1.493072509765625,,,85172.0,10292.0,0.1208378340299629,1.5704345703125,2.0,0.0,85172.0,0.0,0.0,0.0
86.364,9785.0,0.11,1.493072509765625,,,85172.0,10292.0,0.1208378340299629,1.5704345703125,2.0,0.0,85172.0,0.0,0.0,0.0
86.889,9785.0,0.11,1.493072509765625,,,85172.0,10292.0,0.1208378340299629,1.5704345703125,2.0,0.0,85172.0,0.0,0.0,0.0
87.414,9785.0,0.11,1.493072509765625,,,85172.0,10292.0,0.1208378340299629,1.5704345703125,2.0,0.0,85172.0,0.0,0.0,0.0
87.937,9785.0,0.11,1.493072509765625,,,85172.0,10292.0,0.1208378340299629,1.5704345703125,2.0,0.0,85172.0,0.0,0.0,0.0
88.46,9785.0,0.11,1.493072509765625,,,85172.0,10292.0,0.1208378340299629,1.5704345703125,2.0,0.0,85172.0,0.0,0.0,0.0
89.258,9785.0,0.11,1.493072509765625,,,85172.0,10292.0,0.1208378340299629,1.5704345703125,2.0,0.0,85172.0,0.0,0.0,0.0
89.932,9785.0,0.11,1.493072509765625,,,85172.0,10292.0,0.1208378340299629,1.5704345703125,2.0,0.0,85172.0,0.0,0.0,0.0
90.594,9785.0,0.11,1.493072509765625,,,85172.0,24362.0,0.2860329685812239,3.71734619140625,2.0,0.0,85172.0,2.0,0.0,0.0
91.129,9785.0,0.11,1.493072509765625,,,85172.0,24362.0,0.2860329685812239,3.71734619140625,2.0,0.0,85172.0,2.0,0.0,0.0
