t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P1_use,P1_used_tok,P1_running,P1_cap_tok,P1_pressure,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D1_use,D1_used_tok,D1_running,D1_cap_tok,D1_pressure
# roles: P0:P P1:P D0:D D1:D
# metric: P0:cache_occupancy P1:cache_occupancy D0:token_usage D1:token_usage
93.51,0.4951,3006,0,60000,0.0501,0.5964,1890,0,60000,0.0315,0.0294,5452,4,185484,0.0294,0.1008,18702,8,185484,0.1008
94.01,0.4951,3006,0,60000,0.0501,0.5964,1890,0,60000,0.0315,0.0294,5452,4,185484,0.0294,0.1008,18702,8,185484,0.1008
94.51,0.4951,3006,0,60000,0.0501,0.5964,1890,0,60000,0.0315,0.0476,8821,5,185484,0.0476,0.1008,18702,8,185484,0.1008
95.01,0.5219,2450,0,60000,0.0408,0.5964,1890,0,60000,0.0315,0.0476,8821,5,185484,0.0476,0.1026,19022,8,185484,0.1026
95.51,0.5328,4380,0,60000,0.0730,0.5964,1890,0,60000,0.0315,0.0629,11660,4,185484,0.0629,0.1026,19022,8,185484,0.1026
96.01,0.5328,4380,0,60000,0.0730,0.5964,1890,0,60000,0.0315,0.0629,11660,4,185484,0.0629,0.1215,22540,9,185484,0.1215
96.51,0.5328,4380,0,60000,0.0730,0.6180,36,0,60000,0.0006,0.0639,11860,5,185484,0.0639,0.1215,22540,9,185484,0.1215
97.01,0.5328,4380,0,60000,0.0730,0.6180,36,0,60000,0.0006,0.0639,11860,5,185484,0.0639,0.1077,19968,9,185484,0.1077
97.51,0.5328,4380,0,60000,0.0730,0.6180,36,0,60000,0.0006,0.0650,12060,5,185484,0.0650,0.1077,19968,9,185484,0.1077
98.01,0.5328,4380,0,60000,0.0730,0.6237,36,0,60000,0.0006,0.0650,12060,5,185484,0.0650,0.1096,20328,9,185484,0.1096
98.51,0.5328,4380,0,60000,0.0730,0.6237,36,0,60000,0.0006,0.0661,12260,5,185484,0.0661,0.1096,20328,9,185484,0.1096
99.01,0.5642,1504,0,60000,0.0251,0.6237,36,0,60000,0.0006,0.0661,12260,5,185484,0.0661,0.1289,23908,9,185484,0.1289
99.51,0.5642,1504,0,60000,0.0251,0.6237,36,0,60000,0.0006,0.0672,12460,5,185484,0.0672,0.1289,23908,9,185484,0.1289
100.01,0.5642,1504,0,60000,0.0251,0.6237,36,0,60000,0.0006,0.0672,12460,5,185484,0.0672,0.1289,23908,9,185484,0.1289
100.51,0.5642,1504,0,60000,0.0251,0.6309,36,0,60000,0.0006,0.0616,11421,5,185484,0.0616,0.1310,24293,10,185484,0.1310
101.01,0.5642,1504,0,60000,0.0251,0.6309,36,0,60000,0.0006,0.0616,11421,5,185484,0.0616,0.1310,24293,10,185484,0.1310
101.51,0.5642,1504,0,60000,0.0251,0.6309,36,0,60000,0.0006,0.0549,10185,3,185484,0.0549,0.1335,24769,11,185484,0.1335
102.01,0.5642,1504,0,60000,0.0251,0.6314,193,0,60000,0.0032,0.0549,10185,3,185484,0.0549,0.1335,24769,11,185484,0.1335
102.51,0.5642,1504,0,60000,0.0251,0.6314,193,0,60000,0.0032,0.0593,10998,4,185484,0.0593,0.1168,21670,11,185484,0.1168
103.01,0.5642,1504,0,60000,0.0251,0.6314,193,0,60000,0.0032,0.0593,10998,4,185484,0.0593,0.1168,21670,11,185484,0.1168
103.51,0.5642,1504,0,60000,0.0251,0.6314,193,0,60000,0.0032,0.0602,11158,4,185484,0.0602,0.1168,21670,11,185484,0.1168
104.01,0.5942,36,0,60000,0.0006,0.6314,193,0,60000,0.0032,0.0602,11158,4,185484,0.0602,0.1135,21053,10,185484,0.1135
104.51,0.5942,36,0,60000,0.0006,0.6314,193,0,60000,0.0032,0.0602,11158,4,185484,0.0602,0.1135,21053,10,185484,0.1135
105.01,0.5942,36,0,60000,0.0006,0.6314,193,0,60000,0.0032,0.0610,11318,4,185484,0.0610,0.1195,22161,11,185484,0.1195
105.51,0.5942,36,0,60000,0.0006,0.6314,193,0,60000,0.0032,0.0610,11318,4,185484,0.0610,0.1195,22161,11,185484,0.1195
106.01,0.5942,36,0,60000,0.0006,0.6397,36,0,60000,0.0006,0.0619,11478,4,185484,0.0619,0.1216,22561,10,185484,0.1216
106.51,0.5942,36,0,60000,0.0006,0.6397,36,0,60000,0.0006,0.0619,11478,4,185484,0.0619,0.1216,22561,10,185484,0.1216
107.01,0.5942,36,0,60000,0.0006,0.6397,36,0,60000,0.0006,0.0687,12734,5,185484,0.0687,0.1238,22961,10,185484,0.1238
107.51,0.5942,36,0,60000,0.0006,0.6397,36,0,60000,0.0006,0.0687,12734,5,185484,0.0687,0.1238,22961,10,185484,0.1238
108.01,0.5942,36,0,60000,0.0006,0.6569,464,0,60000,0.0077,0.0697,12934,5,185484,0.0697,0.1238,22961,10,185484,0.1238
108.51,0.5942,36,0,60000,0.0006,0.6569,464,0,60000,0.0077,0.0697,12934,5,185484,0.0697,0.1298,24079,11,185484,0.1298
109.01,0.5942,36,0,60000,0.0006,0.6569,464,0,60000,0.0077,0.0708,13134,5,185484,0.0708,0.1298,24079,11,185484,0.1298
109.51,0.5942,36,0,60000,0.0006,0.6610,36,0,60000,0.0006,0.0708,13134,5,185484,0.0708,0.1125,20869,10,185484,0.1125
110.01,0.5942,36,0,60000,0.0006,0.6610,36,0,60000,0.0006,0.0723,13412,6,185484,0.0723,0.1125,20869,10,185484,0.1125
110.51,0.5942,36,0,60000,0.0006,0.6610,36,0,60000,0.0006,0.0723,13412,6,185484,0.0723,0.0755,13996,8,185484,0.0755
111.02,0.5942,36,0,60000,0.0006,0.6615,36,0,60000,0.0006,0.0681,12639,5,185484,0.0681,0.0755,13996,8,185484,0.0755
111.52,0.5942,36,0,60000,0.0006,0.6615,36,0,60000,0.0006,0.0681,12639,5,185484,0.0681,0.0516,9578,6,185484,0.0516
112.02,0.5942,36,0,60000,0.0006,0.6618,2722,0,60000,0.0454,0.0697,12929,6,185484,0.0697,0.0516,9578,6,185484,0.0516
112.52,0.5942,36,0,60000,0.0006,0.6618,2722,0,60000,0.0454,0.0697,12929,6,185484,0.0697,0.0504,9342,5,185484,0.0504
113.02,0.6168,1891,0,60000,0.0315,0.6618,2722,0,60000,0.0454,0.0897,16645,6,185484,0.0897,0.0504,9342,5,185484,0.0504
113.52,0.6168,1891,0,60000,0.0315,0.6618,2722,0,60000,0.0454,0.0897,16645,6,185484,0.0897,0.0706,13097,5,185484,0.0706
114.02,0.6168,1891,0,60000,0.0315,0.6839,376,0,60000,0.0063,0.0762,14132,6,185484,0.0762,0.0706,13097,5,185484,0.0706
114.52,0.6445,36,0,60000,0.0006,0.6839,376,0,60000,0.0063,0.0762,14132,6,185484,0.0762,0.0769,14255,7,185484,0.0769
115.02,0.6514,36,0,60000,0.0006,0.6839,376,0,60000,0.0063,0.0559,10363,5,185484,0.0559,0.0769,14255,7,185484,0.0769
115.52,0.6514,36,0,60000,0.0006,0.6839,376,0,60000,0.0063,0.0559,10363,5,185484,0.0559,0.0539,9992,6,185484,0.0539
116.02,0.6521,36,0,60000,0.0006,0.6839,376,0,60000,0.0063,0.0497,9219,5,185484,0.0497,0.0539,9992,6,185484,0.0539
116.52,0.6521,36,0,60000,0.0006,0.6927,1801,0,60000,0.0300,0.0497,9219,5,185484,0.0497,0.0772,14311,7,185484,0.0772
117.02,0.6521,36,0,60000,0.0006,0.6927,1801,0,60000,0.0300,0.0508,9419,5,185484,0.0508,0.0772,14311,7,185484,0.0772
117.52,0.6553,2248,0,60000,0.0375,0.6927,1801,0,60000,0.0300,0.0508,9419,5,185484,0.0508,0.0788,14616,8,185484,0.0788
118.02,0.6553,2248,0,60000,0.0375,0.7625,4166,0,60000,0.0694,0.0508,9419,5,185484,0.0508,0.0788,14616,8,185484,0.0788
118.52,0.6844,0,0,60000,0.0000,0.7628,0,0,60000,0.0000,0.0522,9686,5,185484,0.0522,0.0788,14616,8,185484,0.0788
119.02,0.6844,0,0,60000,0.0000,0.7628,1070,0,60000,0.0178,0.0522,9686,5,185484,0.0522,0.0887,16450,8,185484,0.0887
119.52,0.6844,0,0,60000,0.0000,0.7628,1070,0,60000,0.0178,0.0535,9924,6,185484,0.0535,0.0887,16450,8,185484,0.0887
120.02,0.6844,0,0,60000,0.0000,0.7628,1070,0,60000,0.0178,0.0535,9924,6,185484,0.0535,0.0974,18064,8,185484,0.0974
120.52,0.6844,0,0,60000,0.0000,0.7628,1070,0,60000,0.0178,0.0541,10034,5,185484,0.0541,0.0974,18064,8,185484,0.0974
121.02,0.6844,0,0,60000,0.0000,0.7628,1070,0,60000,0.0178,0.0541,10034,5,185484,0.0541,0.0991,18384,8,185484,0.0991
121.52,0.6844,0,0,60000,0.0000,0.7723,756,0,60000,0.0126,0.0511,9472,3,185484,0.0511,0.0991,18384,8,185484,0.0991
122.02,0.6844,0,0,60000,0.0000,0.7723,756,0,60000,0.0126,0.0511,9472,3,185484,0.0511,0.0855,15861,6,185484,0.0855
122.52,0.6844,36,0,60000,0.0006,0.8101,163,0,60000,0.0027,0.0676,12536,4,185484,0.0676,0.0855,15861,6,185484,0.0855
123.02,0.6844,36,0,60000,0.0006,0.8101,163,0,60000,0.0027,0.0676,12536,4,185484,0.0676,0.0655,12152,6,185484,0.0655
123.52,0.6849,36,0,60000,0.0006,0.8101,163,0,60000,0.0027,0.0418,7760,4,185484,0.0418,0.0655,12152,6,185484,0.0655
124.02,0.6849,36,0,60000,0.0006,0.8156,36,0,60000,0.0006,0.0418,7760,4,185484,0.0418,0.0715,13266,8,185484,0.0715
124.52,0.6849,36,0,60000,0.0006,0.8156,36,0,60000,0.0006,0.0416,7724,3,185484,0.0416,0.0715,13266,8,185484,0.0715
125.02,0.6849,36,0,60000,0.0006,0.8336,1784,0,60000,0.0297,0.0416,7724,3,185484,0.0416,0.0887,16452,9,185484,0.0887
125.52,0.6849,36,0,60000,0.0006,0.8508,3652,0,60000,0.0609,0.0423,7844,3,185484,0.0423,0.0887,16452,9,185484,0.0887
126.02,0.6922,36,0,60000,0.0006,0.8576,4056,0,60000,0.0676,0.0423,7844,3,185484,0.0423,0.0887,16452,9,185484,0.0887
126.52,0.6922,36,0,60000,0.0006,0.8576,4056,0,60000,0.0676,0.0429,7964,3,185484,0.0429,0.0857,15905,10,185484,0.0857
127.02,0.7160,37,0,60000,0.0006,0.8576,4056,0,60000,0.0676,0.0429,7964,3,185484,0.0429,0.0857,15905,10,185484,0.0857
127.52,0.7160,37,0,60000,0.0006,0.8576,4056,0,60000,0.0676,0.0449,8322,4,185484,0.0449,0.0879,16305,10,185484,0.0879
128.02,0.7160,37,0,60000,0.0006,0.8576,4056,0,60000,0.0676,0.0449,8322,4,185484,0.0449,0.0879,16305,10,185484,0.0879
128.52,0.7160,37,0,60000,0.0006,0.8576,4056,0,60000,0.0676,0.0424,7867,3,185484,0.0424,0.0886,16441,9,185484,0.0886
129.02,0.7192,36,0,60000,0.0006,0.8599,907,0,60000,0.0151,0.0424,7867,3,185484,0.0424,0.0886,16441,9,185484,0.0886
129.52,0.7192,36,0,60000,0.0006,0.8599,907,0,60000,0.0151,0.0431,7987,3,185484,0.0431,0.0973,18045,10,185484,0.0973
130.02,0.7192,36,0,60000,0.0006,0.8599,907,0,60000,0.0151,0.0431,7987,3,185484,0.0431,0.0973,18045,10,185484,0.0973
130.52,0.7192,36,0,60000,0.0006,0.8599,907,0,60000,0.0151,0.0437,8107,3,185484,0.0437,0.0994,18445,10,185484,0.0994
131.02,0.7192,36,0,60000,0.0006,0.8716,781,0,60000,0.0130,0.0437,8107,3,185484,0.0437,0.0994,18445,10,185484,0.0994
131.52,0.7192,36,0,60000,0.0006,0.8716,781,0,60000,0.0130,0.0444,8227,3,185484,0.0444,0.0994,18445,10,185484,0.0994
132.02,0.7331,454,0,60000,0.0076,0.8716,781,0,60000,0.0130,0.0444,8227,3,185484,0.0444,0.1068,19805,12,185484,0.1068
132.52,0.7331,454,0,60000,0.0076,0.8716,781,0,60000,0.0130,0.0504,9357,4,185484,0.0504,0.1068,19805,12,185484,0.1068
133.02,0.7331,454,0,60000,0.0076,0.8716,781,0,60000,0.0130,0.0504,9357,4,185484,0.0504,0.0916,16983,9,185484,0.0916
133.52,0.7331,454,0,60000,0.0076,0.8716,781,0,60000,0.0130,0.0513,9517,4,185484,0.0513,0.0916,16983,9,185484,0.0916
134.02,0.7331,454,0,60000,0.0076,0.8716,781,0,60000,0.0130,0.0513,9517,4,185484,0.0513,0.0935,17343,9,185484,0.0935
134.52,0.7423,38,0,60000,0.0006,0.8716,781,0,60000,0.0130,0.0522,9677,4,185484,0.0522,0.0935,17343,9,185484,0.0935
135.02,0.7426,453,0,60000,0.0076,0.8733,54,0,60000,0.0009,0.0522,9677,4,185484,0.0522,0.0723,13418,9,185484,0.0723
135.52,0.7426,453,0,60000,0.0076,0.8733,54,0,60000,0.0009,0.0701,13007,5,185484,0.0701,0.0723,13418,9,185484,0.0723
136.02,0.7743,36,0,60000,0.0006,0.8733,54,0,60000,0.0009,0.0701,13007,5,185484,0.0701,0.0762,14143,9,185484,0.0762
136.52,0.7743,36,0,60000,0.0006,0.8859,36,0,60000,0.0006,0.0714,13237,6,185484,0.0714,0.0762,14143,9,185484,0.0762
137.02,0.7743,36,0,60000,0.0006,0.8859,36,0,60000,0.0006,0.0714,13237,6,185484,0.0714,0.0661,12266,9,185484,0.0661
137.52,0.7798,36,0,60000,0.0006,0.8859,36,0,60000,0.0006,0.0733,13595,7,185484,0.0733,0.0661,12266,9,185484,0.0661
138.02,0.7798,36,0,60000,0.0006,0.8859,36,0,60000,0.0006,0.0733,13595,7,185484,0.0733,0.0511,9476,7,185484,0.0511
138.52,0.7798,36,0,60000,0.0006,0.8859,36,0,60000,0.0006,0.0748,13875,7,185484,0.0748,0.0511,9476,7,185484,0.0511
139.02,0.7803,37,0,60000,0.0006,0.8859,36,0,60000,0.0006,0.0748,13875,7,185484,0.0748,0.0496,9196,6,185484,0.0496
139.52,0.7803,37,0,60000,0.0006,0.8859,36,0,60000,0.0006,0.0502,9310,6,185484,0.0502,0.0496,9196,6,185484,0.0496
140.02,0.7861,365,0,60000,0.0061,0.8859,36,0,60000,0.0006,0.0502,9310,6,185484,0.0502,0.0511,9476,7,185484,0.0511
140.52,0.7861,365,0,60000,0.0061,0.8867,37,0,60000,0.0006,0.0538,9980,7,185484,0.0538,0.0511,9476,7,185484,0.0511
141.02,0.7861,365,0,60000,0.0061,0.8867,37,0,60000,0.0006,0.0538,9980,7,185484,0.0538,0.0563,10442,8,185484,0.0563
141.52,0.7870,3991,0,60000,0.0665,0.8867,37,0,60000,0.0006,0.0528,9790,6,185484,0.0528,0.0563,10442,8,185484,0.0563
142.02,0.7870,3991,0,60000,0.0665,0.8867,37,0,60000,0.0006,0.0528,9790,6,185484,0.0528,0.0563,10442,8,185484,0.0563
142.52,0.7870,3991,0,60000,0.0665,0.8867,37,0,60000,0.0006,0.0802,14875,7,185484,0.0802,0.0580,10762,8,185484,0.0580
143.02,0.7870,3991,0,60000,0.0665,0.8867,37,0,60000,0.0006,0.0802,14875,7,185484,0.0802,0.0580,10762,8,185484,0.0580
143.52,0.7870,3991,0,60000,0.0665,0.8867,37,0,60000,0.0006,0.0750,13919,5,185484,0.0750,0.0597,11082,8,185484,0.0597
144.02,0.7870,3991,0,60000,0.0665,0.8867,37,0,60000,0.0006,0.0750,13919,5,185484,0.0750,0.0597,11082,8,185484,0.0597
144.52,0.7870,3991,0,60000,0.0665,0.8973,282,0,60000,0.0047,0.0724,13437,5,185484,0.0724,0.0615,11402,8,185484,0.0615
145.02,0.7870,3991,0,60000,0.0665,0.8973,282,0,60000,0.0047,0.0724,13437,5,185484,0.0724,0.0615,11402,8,185484,0.0615
145.52,0.7870,3991,0,60000,0.0665,0.9006,36,0,60000,0.0006,0.0724,13437,5,185484,0.0724,0.0632,11722,8,185484,0.0632
146.02,0.7870,3991,0,60000,0.0665,0.9006,36,0,60000,0.0006,0.0739,13708,6,185484,0.0739,0.0632,11722,8,185484,0.0632
146.52,0.8010,228,0,60000,0.0038,0.9006,36,0,60000,0.0006,0.0739,13708,6,185484,0.0739,0.0307,5698,6,185484,0.0307
147.02,0.8010,228,0,60000,0.0038,0.9010,808,0,60000,0.0135,0.0746,13837,5,185484,0.0746,0.0352,6530,8,185484,0.0352
147.52,0.8010,228,0,60000,0.0038,0.9010,808,0,60000,0.0135,0.0746,13837,5,185484,0.0746,0.0352,6530,8,185484,0.0352
148.02,0.8010,228,0,60000,0.0038,0.9010,808,0,60000,0.0135,0.0757,14037,5,185484,0.0757,0.0352,6530,8,185484,0.0352
148.52,0.8010,228,0,60000,0.0038,0.9010,808,0,60000,0.0135,0.0757,14037,5,185484,0.0757,0.0369,6850,8,185484,0.0369
149.02,0.8210,868,0,60000,0.0145,0.9010,808,0,60000,0.0135,0.0553,10253,4,185484,0.0553,0.0369,6850,8,185484,0.0369
149.52,0.8210,868,0,60000,0.0145,0.9010,808,0,60000,0.0135,0.0553,10253,4,185484,0.0553,0.0387,7170,8,185484,0.0387
150.02,0.8210,868,0,60000,0.0145,0.9010,808,0,60000,0.0135,0.0555,10301,4,185484,0.0555,0.0387,7170,8,185484,0.0387
150.52,0.8394,464,0,60000,0.0077,0.9010,808,0,60000,0.0135,0.0555,10301,4,185484,0.0555,0.0428,7939,8,185484,0.0428
151.02,0.8394,464,0,60000,0.0077,0.9010,808,0,60000,0.0135,0.0477,8854,3,185484,0.0477,0.0428,7939,8,185484,0.0428
151.52,0.8730,1687,0,60000,0.0281,0.9010,808,0,60000,0.0135,0.0477,8854,3,185484,0.0477,0.0371,6874,8,185484,0.0371
152.02,0.9144,5139,0,60000,0.0857,0.9074,60,0,60000,0.0010,0.0709,13144,3,185484,0.0709,0.0371,6874,8,185484,0.0371
152.52,0.9144,5139,0,60000,0.0857,0.9074,60,0,60000,0.0010,0.0709,13144,3,185484,0.0709,0.0486,9021,10,185484,0.0486
153.02,0.9144,5139,0,60000,0.0857,0.9087,1642,0,60000,0.0274,0.0717,13298,4,185484,0.0717,0.0486,9021,10,185484,0.0486
153.52,0.9144,5139,0,60000,0.0857,0.9087,1642,0,60000,0.0274,0.0717,13298,4,185484,0.0717,0.0634,11754,9,185484,0.0634
154.02,0.9144,5139,0,60000,0.0857,0.9495,1440,0,60000,0.0240,0.0518,9612,4,185484,0.0518,0.0634,11754,9,185484,0.0634
154.52,0.9144,5139,0,60000,0.0857,0.9495,1440,0,60000,0.0240,0.0518,9612,4,185484,0.0518,0.0646,11977,10,185484,0.0646
155.02,0.9144,5139,0,60000,0.0857,0.9495,1440,0,60000,0.0240,0.0527,9768,4,185484,0.0527,0.0646,11977,10,185484,0.0646
155.52,0.9144,5139,0,60000,0.0857,0.9496,36,0,60000,0.0006,0.0527,9768,4,185484,0.0527,0.0662,12280,9,185484,0.0662
156.02,0.9144,5139,0,60000,0.0857,0.9496,36,0,60000,0.0006,0.0572,10614,5,185484,0.0572,0.0662,12280,9,185484,0.0662
156.52,0.9144,5139,0,60000,0.0857,0.9496,36,0,60000,0.0006,0.0572,10614,5,185484,0.0572,0.0540,10018,7,185484,0.0540
157.02,0.9144,5139,0,60000,0.0857,0.9496,36,0,60000,0.0006,0.0583,10814,5,185484,0.0583,0.0540,10018,7,185484,0.0540
157.52,0.9255,102,0,60000,0.0017,0.9603,42,0,60000,0.0007,0.0583,10814,5,185484,0.0583,0.0504,9350,6,185484,0.0504
158.02,0.9255,102,0,60000,0.0017,0.9603,42,0,60000,0.0007,0.0618,11472,7,185484,0.0618,0.0504,9350,6,185484,0.0504
158.52,0.9255,102,0,60000,0.0017,0.9603,42,0,60000,0.0007,0.0618,11472,7,185484,0.0618,0.0443,8224,5,185484,0.0443
159.02,0.9295,469,0,60000,0.0078,0.9609,37,0,60000,0.0006,0.0718,13326,7,185484,0.0718,0.0443,8224,5,185484,0.0443
159.52,0.9295,469,0,60000,0.0078,0.9609,37,0,60000,0.0006,0.0718,13326,7,185484,0.0718,0.0514,9525,6,185484,0.0514
160.02,0.9295,469,0,60000,0.0078,0.9609,37,0,60000,0.0006,0.0735,13637,8,185484,0.0735,0.0514,9525,6,185484,0.0514
160.52,0.9295,469,0,60000,0.0078,0.9782,38,0,60000,0.0006,0.0735,13637,8,185484,0.0735,0.0578,10720,6,185484,0.0578
161.02,0.9295,469,0,60000,0.0078,0.9782,38,0,60000,0.0006,0.0752,13957,8,185484,0.0752,0.0578,10720,6,185484,0.0578
161.52,0.9480,72,0,60000,0.0012,0.9782,38,0,60000,0.0006,0.0752,13957,8,185484,0.0752,0.0545,10115,6,185484,0.0545
162.02,0.9480,72,0,60000,0.0012,0.9782,38,0,60000,0.0006,0.0817,15158,8,185484,0.0817,0.0545,10115,6,185484,0.0545
162.52,0.9480,72,0,60000,0.0012,0.9782,38,0,60000,0.0006,0.0817,15158,8,185484,0.0817,0.0558,10355,6,185484,0.0558
163.02,0.9480,72,0,60000,0.0012,0.9782,38,0,60000,0.0006,0.0817,15158,8,185484,0.0817,0.0558,10355,6,185484,0.0558
163.52,0.9480,72,0,60000,0.0012,0.9782,38,0,60000,0.0006,0.0834,15478,8,185484,0.0834,0.0514,9539,5,185484,0.0514
164.02,0.9480,72,0,60000,0.0012,0.9782,38,0,60000,0.0006,0.0834,15478,8,185484,0.0834,0.0514,9539,5,185484,0.0514
164.52,0.9700,449,0,60000,0.0075,0.9782,38,0,60000,0.0006,0.0753,13963,7,185484,0.0753,0.0573,10637,5,185484,0.0573
165.02,0.9700,449,0,60000,0.0075,0.9935,142,0,60000,0.0024,0.0753,13963,7,185484,0.0753,0.0573,10637,5,185484,0.0573
165.52,0.9700,449,0,60000,0.0075,0.9935,142,0,60000,0.0024,0.0800,14832,8,185484,0.0800,0.0587,10883,6,185484,0.0587
166.02,0.9700,449,0,60000,0.0075,0.9935,142,0,60000,0.0024,0.0800,14832,8,185484,0.0800,0.0587,10883,6,185484,0.0587
166.52,0.9776,392,0,60000,0.0065,0.9851,1439,0,60000,0.0240,0.0743,13781,6,185484,0.0743,0.0587,10883,6,185484,0.0587
167.02,0.9893,36,0,60000,0.0006,0.9851,1439,0,60000,0.0240,0.0743,13781,6,185484,0.0743,0.0600,11123,6,185484,0.0600
167.52,0.9893,36,0,60000,0.0006,0.9851,1439,0,60000,0.0240,0.0818,15179,8,185484,0.0818,0.0600,11123,6,185484,0.0600
168.02,0.9893,36,0,60000,0.0006,0.9851,1439,0,60000,0.0240,0.0818,15179,8,185484,0.0818,0.0423,7854,6,185484,0.0423
168.52,0.9895,2069,0,60000,0.0345,0.9851,1439,0,60000,0.0240,0.0836,15499,8,185484,0.0836,0.0423,7854,6,185484,0.0423
169.02,0.9895,2069,0,60000,0.0345,0.9851,1439,0,60000,0.0240,0.0836,15499,8,185484,0.0836,0.0436,8094,6,185484,0.0436
169.52,0.9991,347,0,60000,0.0058,0.9851,1439,0,60000,0.0240,0.0997,18485,9,185484,0.0997,0.0436,8094,6,185484,0.0436
170.02,0.9966,37,0,60000,0.0006,0.9851,1439,0,60000,0.0240,0.0997,18485,9,185484,0.0997,0.0485,8989,7,185484,0.0485
170.52,0.9966,37,0,60000,0.0006,0.9851,1439,0,60000,0.0240,0.0892,16538,9,185484,0.0892,0.0485,8989,7,185484,0.0485
171.02,0.9966,37,0,60000,0.0006,0.9851,1439,0,60000,0.0240,0.0892,16538,9,185484,0.0892,0.0333,6180,5,185484,0.0333
171.52,0.9966,37,0,60000,0.0006,0.9851,1439,0,60000,0.0240,0.0892,16538,9,185484,0.0892,0.0333,6180,5,185484,0.0333
172.02,0.9966,37,0,60000,0.0006,0.9851,1439,0,60000,0.0240,0.0905,16787,8,185484,0.0905,0.0344,6380,5,185484,0.0344
172.52,0.9966,37,0,60000,0.0006,0.9851,1439,0,60000,0.0240,0.0905,16787,8,185484,0.0905,0.0344,6380,5,185484,0.0344
173.02,0.9967,641,0,60000,0.0107,0.9851,1439,0,60000,0.0240,0.0712,13213,6,185484,0.0712,0.0081,1495,2,185484,0.0081
173.52,0.9967,641,0,60000,0.0107,0.9932,49,0,60000,0.0008,0.0712,13213,6,185484,0.0712,0.0214,3967,2,185484,0.0214
174.02,0.9967,641,0,60000,0.0107,0.9932,49,0,60000,0.0008,0.0688,12763,5,185484,0.0688,0.0214,3967,2,185484,0.0214
174.52,0.9973,44,0,60000,0.0007,0.9932,49,0,60000,0.0008,0.0688,12763,5,185484,0.0688,0.0220,4081,3,185484,0.0220
175.02,0.9944,381,0,60000,0.0063,0.9909,134,0,60000,0.0022,0.0706,13088,6,185484,0.0706,0.0220,4081,3,185484,0.0220
175.52,0.9935,1692,0,60000,0.0282,0.9895,670,0,60000,0.0112,0.0706,13088,6,185484,0.0706,0.0638,11834,6,185484,0.0638
176.02,0.9935,1692,0,60000,0.0282,0.9895,670,0,60000,0.0112,0.0796,14765,7,185484,0.0796,0.0638,11834,6,185484,0.0638
176.52,0.9935,1692,0,60000,0.0282,0.9902,1214,0,60000,0.0202,0.0796,14765,7,185484,0.0796,0.0655,12141,8,185484,0.0655
177.02,0.9935,1692,0,60000,0.0282,0.9902,1214,0,60000,0.0202,0.0811,15045,7,185484,0.0811,0.0655,12141,8,185484,0.0655
177.52,0.9935,1692,0,60000,0.0282,0.9902,1214,0,60000,0.0202,0.0811,15045,7,185484,0.0811,0.0672,12461,8,185484,0.0672
178.02,0.9935,1692,0,60000,0.0282,0.9902,1214,0,60000,0.0202,0.0744,13799,6,185484,0.0744,0.0672,12461,8,185484,0.0672
178.52,0.9811,0,0,60000,0.0000,0.9929,0,0,60000,0.0000,0.0744,13799,6,185484,0.0744,0.0672,12461,8,185484,0.0672
179.02,0.9815,36,0,60000,0.0006,0.9929,36,0,60000,0.0006,0.0483,8956,6,185484,0.0483,0.0645,11964,8,185484,0.0645
179.52,0.9815,36,0,60000,0.0006,0.9929,36,0,60000,0.0006,0.0483,8956,6,185484,0.0483,0.0645,11964,8,185484,0.0645
180.02,0.9815,36,0,60000,0.0006,0.9929,36,0,60000,0.0006,0.0496,9196,6,185484,0.0496,0.0740,13734,9,185484,0.0740
180.52,0.9828,67,0,60000,0.0011,0.9929,36,0,60000,0.0006,0.0496,9196,6,185484,0.0496,0.0760,14094,9,185484,0.0760
181.03,0.9828,67,0,60000,0.0011,0.9929,36,0,60000,0.0006,0.0503,9321,6,185484,0.0503,0.0760,14094,9,185484,0.0760
181.53,0.9828,67,0,60000,0.0011,0.9929,36,0,60000,0.0006,0.0503,9321,6,185484,0.0503,0.0760,14094,9,185484,0.0760
182.03,0.9828,67,0,60000,0.0011,0.9929,36,0,60000,0.0006,0.0515,9561,6,185484,0.0515,0.0779,14454,9,185484,0.0779
182.53,0.9828,67,0,60000,0.0011,0.9929,36,0,60000,0.0006,0.0515,9561,6,185484,0.0515,0.0779,14454,9,185484,0.0779
183.03,0.9828,67,0,60000,0.0011,0.9929,36,0,60000,0.0006,0.0528,9801,6,185484,0.0528,0.0799,14814,9,185484,0.0799
183.53,0.9585,1096,0,60000,0.0183,0.9929,36,0,60000,0.0006,0.0528,9801,6,185484,0.0528,0.0799,14814,9,185484,0.0799
184.03,0.9585,1096,0,60000,0.0183,0.9929,36,0,60000,0.0006,0.0528,9801,6,185484,0.0528,0.0818,15174,9,185484,0.0818
184.53,0.9585,1096,0,60000,0.0183,0.9929,36,0,60000,0.0006,0.0631,11709,7,185484,0.0631,0.0818,15174,9,185484,0.0818
185.03,0.9585,1096,0,60000,0.0183,0.9929,36,0,60000,0.0006,0.0631,11709,7,185484,0.0631,0.0837,15534,9,185484,0.0837
