t_unix,elapsed_s,gpu_used_mb,gpu0_mb,gpu1_mb,gpu2_mb,gpu3_mb,host_used_mb,host_cached_mb
1784790147.5,453.3,82604,20823,20823,20479,20479,19673,20165
1784790148.5,454.4,82604,20823,20823,20479,20479,19674,20165
1784790149.6,455.5,82604,20823,20823,20479,20479,19674,20165
1784790150.7,456.5,82604,20823,20823,20479,20479,19674,20165
1784790151.7,457.6,82604,20823,20823,20479,20479,19674,20165
1784790152.8,458.7,82604,20823,20823,20479,20479,19673,20165
1784790153.9,459.7,82604,20823,20823,20479,20479,19674,20165
1784790154.9,460.8,82604,20823,20823,20479,20479,19675,20165
1784790156.0,461.9,82604,20823,20823,20479,20479,19677,20165
1784790157.1,463.0,82604,20823,20823,20479,20479,19676,20165
1784790158.2,464.1,82604,20823,20823,20479,20479,19675,20165
1784790159.3,465.1,82604,20823,20823,20479,20479,19676,20165
1784790160.3,466.2,82604,20823,20823,20479,20479,19676,20165
1784790161.4,467.3,82604,20823,20823,20479,20479,19676,20165
1784790162.5,468.3,82604,20823,20823,20479,20479,19676,20165
1784790163.5,469.4,82604,20823,20823,20479,20479,19679,20165
1784790164.6,470.5,82604,20823,20823,20479,20479,19682,20165
1784790165.7,471.6,82604,20823,20823,20479,20479,19682,20165
1784790166.7,472.6,82604,20823,20823,20479,20479,19681,20165
1784790167.8,473.7,82604,20823,20823,20479,20479,19681,20165
1784790168.9,474.8,82604,20823,20823,20479,20479,19682,20165
1784790170.0,475.9,82604,20823,20823,20479,20479,19683,20165
1784790171.0,476.9,82604,20823,20823,20479,20479,19683,20165
1784790172.1,478.0,82604,20823,20823,20479,20479,19681,20165
1784790173.2,479.0,82604,20823,20823,20479,20479,19681,20166
1784790174.2,480.1,82604,20823,20823,20479,20479,19680,20166
1784790175.3,481.2,82604,20823,20823,20479,20479,19681,20166
1784790176.4,482.2,82604,20823,20823,20479,20479,19681,20166
1784790177.4,483.3,82604,20823,20823,20479,20479,19682,20166
1784790178.5,484.4,82604,20823,20823,20479,20479,19681,20166
1784790179.5,485.4,82604,20823,20823,20479,20479,19678,20166
1784790180.6,486.5,82604,20823,20823,20479,20479,19677,20166
1784790181.7,487.6,82604,20823,20823,20479,20479,19677,20166
1784790182.8,488.6,82604,20823,20823,20479,20479,19678,20166
1784790183.8,489.7,82604,20823,20823,20479,20479,19678,20166
1784790184.9,490.8,82604,20823,20823,20479,20479,19677,20166
1784790186.0,491.8,82604,20823,20823,20479,20479,19676,20166
1784790187.0,492.9,82604,20823,20823,20479,20479,19676,20166
1784790188.1,494.0,82604,20823,20823,20479,20479,19675,20166
1784790189.2,495.0,82604,20823,20823,20479,20479,19678,20166
1784790190.3,496.1,82604,20823,20823,20479,20479,19678,20166
1784790191.3,497.2,82604,20823,20823,20479,20479,19678,20166
1784790192.4,498.3,82604,20823,20823,20479,20479,19678,20166
1784790193.4,499.3,82604,20823,20823,20479,20479,19676,20166
1784790194.5,500.4,82604,20823,20823,20479,20479,19676,20166
1784790195.6,501.5,82604,20823,20823,20479,20479,19676,20166
1784790196.7,502.6,82604,20823,20823,20479,20479,19674,20166
1784790197.8,503.6,82604,20823,20823,20479,20479,19675,20166
1784790198.8,504.7,82604,20823,20823,20479,20479,19675,20166
1784790199.9,505.8,82604,20823,20823,20479,20479,19675,20166
1784790201.0,506.8,82604,20823,20823,20479,20479,19674,20166
1784790202.0,507.9,82604,20823,20823,20479,20479,19674,20166
1784790203.1,509.0,82604,20823,20823,20479,20479,19671,20166
1784790204.1,510.0,82604,20823,20823,20479,20479,19671,20166
1784790205.2,511.1,82604,20823,20823,20479,20479,19670,20166
1784790206.3,512.1,82604,20823,20823,20479,20479,19669,20166
1784790207.3,513.2,82604,20823,20823,20479,20479,19669,20166
1784790208.4,514.3,82604,20823,20823,20479,20479,19672,20166
1784790209.5,515.4,82604,20823,20823,20479,20479,19669,20166
1784790210.5,516.4,82604,20823,20823,20479,20479,19669,20166
1784790211.6,517.5,82604,20823,20823,20479,20479,19670,20166
1784790212.7,518.6,82604,20823,20823,20479,20479,19670,20166
1784790213.8,519.6,82604,20823,20823,20479,20479,19671,20166
1784790214.8,520.7,82604,20823,20823,20479,20479,19677,20166
1784790215.9,521.7,82604,20823,20823,20479,20479,19677,20166
1784790216.9,522.8,82604,20823,20823,20479,20479,19676,20166
1784790218.0,523.9,82604,20823,20823,20479,20479,19676,20166
1784790219.1,524.9,82604,20823,20823,20479,20479,19671,20166
1784790220.1,526.0,82604,20823,20823,20479,20479,19669,20166
1784790221.2,527.1,82604,20823,20823,20479,20479,19671,20166
1784790222.3,528.1,82604,20823,20823,20479,20479,19668,20166
1784790223.3,529.2,82604,20823,20823,20479,20479,19671,20166
1784790224.4,530.3,82604,20823,20823,20479,20479,19671,20166
1784790225.5,531.3,82604,20823,20823,20479,20479,19670,20166
1784790226.5,532.4,82604,20823,20823,20479,20479,19670,20166
1784790227.6,533.5,82604,20823,20823,20479,20479,19674,20166
1784790228.7,534.5,82604,20823,20823,20479,20479,19674,20166
1784790229.7,535.6,82604,20823,20823,20479,20479,19669,20166
1784790230.8,536.7,82604,20823,20823,20479,20479,19670,20166
1784790231.8,537.7,82604,20823,20823,20479,20479,19670,20166
1784790232.9,538.8,82604,20823,20823,20479,20479,19670,20166
1784790234.0,539.9,82604,20823,20823,20479,20479,19671,20166
1784790235.0,540.9,82604,20823,20823,20479,20479,19675,20166
1784790236.1,542.0,82604,20823,20823,20479,20479,19674,20166
1784790237.2,543.0,82604,20823,20823,20479,20479,19674,20166
1784790238.2,544.1,82604,20823,20823,20479,20479,19682,20166
1784790239.3,545.2,82604,20823,20823,20479,20479,19675,20166
1784790240.4,546.2,82604,20823,20823,20479,20479,19672,20167
1784790241.4,547.3,82604,20823,20823,20479,20479,19669,20167
1784790242.5,548.4,82604,20823,20823,20479,20479,19668,20167
1784790243.6,549.4,82604,20823,20823,20479,20479,19637,20167
1784790244.6,550.5,82604,20823,20823,20479,20479,19637,20167
1784790245.7,551.6,82604,20823,20823,20479,20479,19636,20167
1784790246.8,552.6,82604,20823,20823,20479,20479,19635,20167
1784790247.8,553.7,82604,20823,20823,20479,20479,19638,20167
1784790248.9,554.8,82604,20823,20823,20479,20479,19644,20167
1784790249.9,555.8,82604,20823,20823,20479,20479,19644,20167
1784790251.0,556.9,82604,20823,20823,20479,20479,19645,20167
1784790252.1,557.9,82604,20823,20823,20479,20479,19645,20167
1784790253.1,559.0,82604,20823,20823,20479,20479,19639,20167
1784790254.2,560.1,82604,20823,20823,20479,20479,19641,20167
1784790255.3,561.2,82604,20823,20823,20479,20479,19642,20167
1784790256.4,562.2,82604,20823,20823,20479,20479,19641,20167
1784790257.4,563.3,82604,20823,20823,20479,20479,19638,20167
1784790258.5,564.4,82604,20823,20823,20479,20479,19636,20167
1784790259.6,565.5,82604,20823,20823,20479,20479,19638,20167
1784790260.7,566.5,82604,20823,20823,20479,20479,19644,20167
1784790261.7,567.6,82604,20823,20823,20479,20479,19643,20167
1784790262.8,568.7,82604,20823,20823,20479,20479,19645,20167
1784790263.9,569.7,82604,20823,20823,20479,20479,19645,20167
1784790264.9,570.8,82604,20823,20823,20479,20479,19646,20167
1784790266.0,571.9,82604,20823,20823,20479,20479,19646,20167
1784790267.1,573.0,82604,20823,20823,20479,20479,19646,20167
1784790268.1,574.0,82604,20823,20823,20479,20479,19646,20167
1784790269.2,575.1,82604,20823,20823,20479,20479,19647,20167
1784790270.3,576.1,82604,20823,20823,20479,20479,19647,20167
1784790271.4,577.2,82604,20823,20823,20479,20479,19644,20167
1784790272.4,578.3,82604,20823,20823,20479,20479,19642,20167
1784790273.5,579.4,82604,20823,20823,20479,20479,19644,20167
1784790274.6,580.5,82604,20823,20823,20479,20479,19643,20167
1784790275.7,581.5,82604,20823,20823,20479,20479,19643,20167
1784790276.7,582.6,82604,20823,20823,20479,20479,19642,20167
1784790277.8,583.7,82604,20823,20823,20479,20479,19636,20167
1784790278.9,584.7,82604,20823,20823,20479,20479,19637,20167
1784790279.9,585.8,82604,20823,20823,20479,20479,19637,20167
1784790281.0,586.9,82604,20823,20823,20479,20479,19639,20167
1784790282.1,587.9,82604,20823,20823,20479,20479,19639,20167
1784790283.1,589.0,82604,20823,20823,20479,20479,19642,20167
1784790284.2,590.1,82604,20823,20823,20479,20479,19643,20167
1784790285.3,591.2,82604,20823,20823,20479,20479,19642,20167
1784790286.3,592.2,82604,20823,20823,20479,20479,19642,20167
1784790287.4,593.3,82604,20823,20823,20479,20479,19642,20167
1784790288.5,594.3,82604,20823,20823,20479,20479,19641,20167
1784790289.5,595.4,82604,20823,20823,20479,20479,19643,20167
1784790290.6,596.5,82604,20823,20823,20479,20479,19644,20167
1784790291.7,597.5,82604,20823,20823,20479,20479,19641,20167
1784790292.7,598.6,82604,20823,20823,20479,20479,19644,20167
1784790293.8,599.7,82604,20823,20823,20479,20479,19643,20167
1784790294.9,600.8,82604,20823,20823,20479,20479,19643,20167
1784790295.9,601.8,82604,20823,20823,20479,20479,19644,20167
1784790297.0,602.9,82604,20823,20823,20479,20479,19637,20167
1784790298.1,604.0,82604,20823,20823,20479,20479,19638,20167
1784790299.2,605.0,82604,20823,20823,20479,20479,19638,20167
1784790300.2,606.1,82604,20823,20823,20479,20479,19638,20167
1784790301.3,607.2,82604,20823,20823,20479,20479,19635,20167
1784790302.4,608.3,82604,20823,20823,20479,20479,19636,20167
1784790303.5,609.3,82604,20823,20823,20479,20479,19636,20167
1784790304.5,610.4,82604,20823,20823,20479,20479,19637,20167
1784790305.6,611.5,82604,20823,20823,20479,20479,19643,20167
1784790306.7,612.6,82604,20823,20823,20479,20479,19642,20167
1784790307.8,613.6,82604,20823,20823,20479,20479,19642,20167
1784790308.8,614.7,82604,20823,20823,20479,20479,19644,20167
1784790309.9,615.8,82604,20823,20823,20479,20479,19644,20167
1784790311.0,616.8,82604,20823,20823,20479,20479,19647,20167
1784790312.0,617.9,82604,20823,20823,20479,20479,19647,20167
1784790313.1,619.0,82604,20823,20823,20479,20479,19647,20167
1784790314.2,620.0,82604,20823,20823,20479,20479,19647,20167
1784790315.2,621.1,82604,20823,20823,20479,20479,19646,20167
1784790316.3,622.2,82604,20823,20823,20479,20479,19646,20167
1784790317.4,623.2,82604,20823,20823,20479,20479,19646,20167
1784790318.4,624.3,82604,20823,20823,20479,20479,19646,20167
1784790319.5,625.4,82604,20823,20823,20479,20479,19650,20167
1784790320.6,626.4,82604,20823,20823,20479,20479,19650,20167
1784790321.6,627.5,82604,20823,20823,20479,20479,19650,20167
1784790322.7,628.6,82604,20823,20823,20479,20479,19649,20167
1784790323.8,629.6,82604,20823,20823,20479,20479,19651,20167
1784790324.9,630.7,82604,20823,20823,20479,20479,19649,20167
1784790325.9,631.8,82604,20823,20823,20479,20479,19649,20167
1784790327.0,632.9,82604,20823,20823,20479,20479,19650,20167
1784790328.1,633.9,82604,20823,20823,20479,20479,19650,20167
1784790329.1,635.0,82604,20823,20823,20479,20479,19652,20167
1784790330.2,636.1,82604,20823,20823,20479,20479,19652,20168
1784790331.3,637.1,82604,20823,20823,20479,20479,19652,20168
1784790332.3,638.2,82604,20823,20823,20479,20479,19652,20168
1784790333.4,639.3,82604,20823,20823,20479,20479,19649,20168
1784790334.5,640.4,82604,20823,20823,20479,20479,19650,20168
1784790335.5,641.4,82604,20823,20823,20479,20479,19651,20168
1784790336.6,642.5,82604,20823,20823,20479,20479,19651,20168
1784790337.7,643.5,82604,20823,20823,20479,20479,19646,20168
1784790338.7,644.6,82604,20823,20823,20479,20479,19646,20168
1784790339.8,645.7,82604,20823,20823,20479,20479,19647,20168
1784790340.9,646.7,82604,20823,20823,20479,20479,19644,20168
1784790341.9,647.8,82604,20823,20823,20479,20479,19644,20168
1784790343.0,648.9,82604,20823,20823,20479,20479,19645,20168
1784790344.1,650.0,82604,20823,20823,20479,20479,19644,20168
1784790345.2,651.0,82604,20823,20823,20479,20479,19644,20168
1784790346.2,652.1,82604,20823,20823,20479,20479,19644,20168
1784790347.3,653.2,82604,20823,20823,20479,20479,19642,20168
1784790348.4,654.2,82604,20823,20823,20479,20479,19645,20168
1784790349.4,655.3,82604,20823,20823,20479,20479,19645,20168
1784790350.5,656.4,82604,20823,20823,20479,20479,19645,20168
1784790351.5,657.4,82604,20823,20823,20479,20479,19645,20168
1784790352.6,658.5,82604,20823,20823,20479,20479,19643,20168
1784790353.7,659.6,82604,20823,20823,20479,20479,19643,20168
1784790354.7,660.6,82604,20823,20823,20479,20479,19643,20168
1784790355.9,661.7,82604,20823,20823,20479,20479,19643,20168
1784790357.0,662.8,82604,20823,20823,20479,20479,19642,20168
1784790358.0,663.9,82604,20823,20823,20479,20479,19642,20168
1784790359.1,665.0,82604,20823,20823,20479,20479,19641,20168
1784790360.2,666.1,82604,20823,20823,20479,20479,19638,20168
1784790361.2,667.1,82604,20823,20823,20479,20479,19636,20168
1784790362.3,668.2,82604,20823,20823,20479,20479,19636,20168
1784790363.4,669.2,82604,20823,20823,20479,20479,19637,20168
1784790364.4,670.3,82604,20823,20823,20479,20479,19642,20168
1784790365.5,671.4,82604,20823,20823,20479,20479,19643,20168
1784790366.6,672.4,82604,20823,20823,20479,20479,19643,20168
1784790367.6,673.5,82604,20823,20823,20479,20479,19643,20168
1784790368.7,674.6,82604,20823,20823,20479,20479,19642,20168
1784790369.8,675.7,82604,20823,20823,20479,20479,19640,20168
1784790370.8,676.7,82604,20823,20823,20479,20479,19638,20168
1784790371.9,677.8,82604,20823,20823,20479,20479,19638,20168
1784790373.0,678.9,82604,20823,20823,20479,20479,19638,20168
1784790374.1,679.9,82604,20823,20823,20479,20479,19640,20168
1784790375.1,681.0,82604,20823,20823,20479,20479,19642,20168
1784790376.2,682.1,82604,20823,20823,20479,20479,19644,20168
1784790377.3,683.2,82604,20823,20823,20479,20479,19644,20168
1784790378.4,684.2,82604,20823,20823,20479,20479,19641,20168
1784790379.4,685.3,82604,20823,20823,20479,20479,19639,20168
1784790380.5,686.4,82604,20823,20823,20479,20479,19641,20168
1784790381.6,687.4,82604,20823,20823,20479,20479,19641,20168
1784790382.6,688.5,82604,20823,20823,20479,20479,19640,20168
1784790383.7,689.6,82604,20823,20823,20479,20479,19639,20168
1784790384.8,690.6,82604,20823,20823,20479,20479,19643,20168
1784790385.8,691.7,82604,20823,20823,20479,20479,19643,20168
1784790386.9,692.8,82604,20823,20823,20479,20479,19640,20168
1784790388.0,693.8,82604,20823,20823,20479,20479,19641,20168
1784790389.0,694.9,82604,20823,20823,20479,20479,19646,20168
1784790390.1,696.0,82604,20823,20823,20479,20479,19646,20168
1784790391.2,697.1,82604,20823,20823,20479,20479,19647,20168
1784790392.2,698.1,82604,20823,20823,20479,20479,19649,20167
1784790393.3,699.2,82604,20823,20823,20479,20479,19649,20167
1784790394.4,700.2,82604,20823,20823,20479,20479,19649,20167
1784790395.4,701.3,82604,20823,20823,20479,20479,19651,20167
1784790396.5,702.4,82604,20823,20823,20479,20479,19651,20167
1784790397.6,703.5,82604,20823,20823,20479,20479,19649,20167
1784790398.6,704.5,82604,20823,20823,20479,20479,19649,20167
1784790399.7,705.6,82604,20823,20823,20479,20479,19646,20167
1784790400.8,706.7,82604,20823,20823,20479,20479,19646,20167
1784790401.8,707.7,82604,20823,20823,20479,20479,19647,20167
1784790402.9,708.8,82604,20823,20823,20479,20479,19647,20167
1784790404.0,709.9,82604,20823,20823,20479,20479,19647,20167
1784790405.0,710.9,82604,20823,20823,20479,20479,19647,20167
1784790406.1,712.0,82604,20823,20823,20479,20479,19644,20167
1784790407.2,713.1,82604,20823,20823,20479,20479,19643,20167
1784790408.3,714.1,82604,20823,20823,20479,20479,19643,20167
1784790409.3,715.2,82604,20823,20823,20479,20479,19643,20167
1784790410.4,716.3,82604,20823,20823,20479,20479,19643,20167
1784790411.5,717.4,82604,20823,20823,20479,20479,19643,20167
1784790412.6,718.4,82604,20823,20823,20479,20479,19643,20167
1784790413.6,719.5,82604,20823,20823,20479,20479,19643,20167
1784790414.7,720.6,82604,20823,20823,20479,20479,19643,20167
1784790415.8,721.6,82604,20823,20823,20479,20479,19639,20167
1784790416.8,722.7,82604,20823,20823,20479,20479,19643,20167
1784790417.9,723.8,82604,20823,20823,20479,20479,19642,20167
1784790419.0,724.8,82604,20823,20823,20479,20479,19642,20167
1784790420.1,725.9,82604,20823,20823,20479,20479,19642,20167
1784790421.1,727.0,82604,20823,20823,20479,20479,19642,20167
1784790422.2,728.1,82604,20823,20823,20479,20479,19643,20168
1784790423.3,729.1,82604,20823,20823,20479,20479,19638,20168
1784790424.3,730.2,82604,20823,20823,20479,20479,19639,20168
1784790425.4,731.3,82604,20823,20823,20479,20479,19638,20168
1784790426.5,732.3,82604,20823,20823,20479,20479,19638,20168
1784790427.5,733.4,82604,20823,20823,20479,20479,19638,20168
1784790428.6,734.5,82604,20823,20823,20479,20479,19635,20168
1784790429.7,735.6,82604,20823,20823,20479,20479,19637,20168
1784790430.7,736.6,82604,20823,20823,20479,20479,19636,20168
1784790431.8,737.7,82604,20823,20823,20479,20479,19637,20168
1784790432.9,738.7,82604,20823,20823,20479,20479,19638,20168
1784790433.9,739.8,82604,20823,20823,20479,20479,19641,20168
1784790435.0,740.9,82604,20823,20823,20479,20479,19641,20168
1784790436.1,741.9,82604,20823,20823,20479,20479,19639,20168
1784790437.1,743.0,82604,20823,20823,20479,20479,19640,20168
1784790438.2,744.1,82604,20823,20823,20479,20479,19639,20168
1784790439.3,745.1,82604,20823,20823,20479,20479,19641,20168
1784790440.3,746.2,82604,20823,20823,20479,20479,19641,20168
1784790441.4,747.3,82604,20823,20823,20479,20479,19641,20168
1784790442.5,748.3,82604,20823,20823,20479,20479,19642,20168
1784790443.5,749.4,82604,20823,20823,20479,20479,19641,20168
1784790444.6,750.5,82604,20823,20823,20479,20479,19645,20168
1784790445.7,751.6,82604,20823,20823,20479,20479,19644,20168
1784790446.8,752.7,82604,20823,20823,20479,20479,19645,20168
1784790447.8,753.7,82604,20823,20823,20479,20479,19645,20168
1784790448.9,754.8,82604,20823,20823,20479,20479,19648,20168
1784790450.0,755.8,82604,20823,20823,20479,20479,19644,20168
1784790451.0,756.9,82604,20823,20823,20479,20479,19643,20168
1784790452.1,758.0,82604,20823,20823,20479,20479,19642,20168
1784790453.2,759.1,82604,20823,20823,20479,20479,19641,20168
1784790454.2,760.1,82604,20823,20823,20479,20479,19643,20168
1784790455.3,761.2,82604,20823,20823,20479,20479,19642,20168
1784790456.4,762.3,82604,20823,20823,20479,20479,19643,20168
1784790457.4,763.3,82604,20823,20823,20479,20479,19643,20168
1784790458.5,764.4,82604,20823,20823,20479,20479,19646,20168
1784790459.6,765.5,82604,20823,20823,20479,20479,19647,20168
1784790460.6,766.5,82604,20823,20823,20479,20479,19648,20168
1784790461.7,767.6,82604,20823,20823,20479,20479,19649,20168
1784790462.8,768.7,82604,20823,20823,20479,20479,19649,20168
1784790463.9,769.8,82604,20823,20823,20479,20479,19648,20168
1784790464.9,770.8,82604,20823,20823,20479,20479,19649,20168
1784790466.0,771.9,82604,20823,20823,20479,20479,19650,20168
1784790467.1,772.9,82604,20823,20823,20479,20479,19651,20168
1784790468.1,774.0,82604,20823,20823,20479,20479,19650,20168
1784790469.2,775.1,82604,20823,20823,20479,20479,19650,20168
1784790470.3,776.1,82604,20823,20823,20479,20479,19646,20168
1784790471.3,777.2,82604,20823,20823,20479,20479,19644,20168
1784790472.4,778.3,82604,20823,20823,20479,20479,19645,20168
1784790473.5,779.4,82604,20823,20823,20479,20479,19645,20168
1784790474.6,780.4,82604,20823,20823,20479,20479,19649,20168
1784790475.6,781.5,82604,20823,20823,20479,20479,19643,20168
1784790476.7,782.6,82604,20823,20823,20479,20479,19642,20168
1784790477.8,783.6,82604,20823,20823,20479,20479,19642,20168
1784790478.8,784.7,82604,20823,20823,20479,20479,19644,20168
1784790479.9,785.8,82604,20823,20823,20479,20479,19639,20168
1784790481.0,786.8,82604,20823,20823,20479,20479,19640,20168
1784790482.0,787.9,82604,20823,20823,20479,20479,19641,20168
1784790483.1,789.0,82604,20823,20823,20479,20479,19641,20169
1784790484.2,790.1,82604,20823,20823,20479,20479,19640,20169
1784790485.2,791.1,82604,20823,20823,20479,20479,19642,20169
1784790486.3,792.2,82604,20823,20823,20479,20479,19643,20169
1784790487.4,793.3,82604,20823,20823,20479,20479,19642,20169
1784790488.5,794.3,82604,20823,20823,20479,20479,19641,20169
1784790489.6,795.4,82604,20823,20823,20479,20479,19648,20169
1784790490.6,796.5,82604,20823,20823,20479,20479,19646,20169
1784790491.7,797.6,82604,20823,20823,20479,20479,19646,20169
1784790492.8,798.6,82604,20823,20823,20479,20479,19645,20169
1784790493.8,799.7,82604,20823,20823,20479,20479,19646,20169
1784790494.9,800.8,82604,20823,20823,20479,20479,19646,20169
1784790496.0,801.8,82604,20823,20823,20479,20479,19645,20169
1784790497.0,802.9,82604,20823,20823,20479,20479,19645,20169
1784790498.1,804.0,82604,20823,20823,20479,20479,19646,20169
1784790499.2,805.0,82604,20823,20823,20479,20479,19646,20169
1784790500.2,806.1,82604,20823,20823,20479,20479,19641,20169
1784790501.3,807.2,82604,20823,20823,20479,20479,19641,20169
1784790502.3,808.2,82604,20823,20823,20479,20479,19642,20169
1784790503.4,809.3,82604,20823,20823,20479,20479,19642,20169
1784790504.5,810.4,82604,20823,20823,20479,20479,19643,20169
1784790505.6,811.4,82604,20823,20823,20479,20479,19644,20169
1784790506.6,812.5,82604,20823,20823,20479,20479,19643,20169
1784790507.7,813.6,82604,20823,20823,20479,20479,19642,20169
1784790508.8,814.6,82604,20823,20823,20479,20479,19643,20169
1784790509.8,815.7,82604,20823,20823,20479,20479,19639,20169
1784790510.9,816.8,82604,20823,20823,20479,20479,19642,20169
1784790512.0,817.9,82604,20823,20823,20479,20479,19643,20169
1784790513.1,818.9,82604,20823,20823,20479,20479,19640,20169
1784790514.1,820.0,82604,20823,20823,20479,20479,19638,20169
1784790515.2,821.1,82604,20823,20823,20479,20479,19638,20169
1784790516.3,822.1,82604,20823,20823,20479,20479,19637,20169
1784790517.4,823.2,82604,20823,20823,20479,20479,19635,20169
1784790518.5,824.3,82604,20823,20823,20479,20479,19632,20169
1784790519.5,825.4,82604,20823,20823,20479,20479,19632,20169
1784790520.6,826.5,82604,20823,20823,20479,20479,19630,20169
1784790521.6,827.5,82604,20823,20823,20479,20479,19630,20169
1784790522.7,828.6,82604,20823,20823,20479,20479,19634,20169
1784790523.8,829.7,82604,20823,20823,20479,20479,19635,20169
1784790524.9,830.7,82604,20823,20823,20479,20479,19635,20169
1784790525.9,831.8,82604,20823,20823,20479,20479,19634,20169
1784790527.0,832.9,82604,20823,20823,20479,20479,19630,20169
1784790528.1,833.9,82604,20823,20823,20479,20479,19629,20169
1784790529.1,835.0,82604,20823,20823,20479,20479,19630,20169
1784790530.2,836.1,82604,20823,20823,20479,20479,19630,20169
1784790531.3,837.1,82604,20823,20823,20479,20479,19633,20169
1784790532.3,838.2,82604,20823,20823,20479,20479,19633,20169
1784790533.4,839.3,82604,20823,20823,20479,20479,19633,20169
1784790534.5,840.3,82604,20823,20823,20479,20479,19634,20169
1784790535.6,841.4,82604,20823,20823,20479,20479,19637,20169
1784790536.6,842.5,82604,20823,20823,20479,20479,19637,20169
1784790537.7,843.6,82604,20823,20823,20479,20479,19636,20169
1784790538.8,844.6,82604,20823,20823,20479,20479,19637,20169
1784790539.8,845.7,82604,20823,20823,20479,20479,19639,20169
1784790540.9,846.8,82604,20823,20823,20479,20479,19639,20169
1784790542.0,847.8,82604,20823,20823,20479,20479,19641,20169
1784790543.0,848.9,82604,20823,20823,20479,20479,19641,20169
1784790544.1,850.0,82604,20823,20823,20479,20479,19643,20169
1784790545.1,851.0,82604,20823,20823,20479,20479,19642,20169
1784790546.2,852.1,82604,20823,20823,20479,20479,19646,20169
1784790547.3,853.2,82604,20823,20823,20479,20479,19645,20169
1784790548.4,854.2,82604,20823,20823,20479,20479,19646,20169
1784790549.4,855.3,82604,20823,20823,20479,20479,19646,20169
1784790550.5,856.4,82604,20823,20823,20479,20479,19647,20169
1784790551.6,857.4,82604,20823,20823,20479,20479,19647,20169
1784790552.6,858.5,82604,20823,20823,20479,20479,19646,20169
1784790553.7,859.6,82604,20823,20823,20479,20479,19648,20169
1784790554.8,860.7,82604,20823,20823,20479,20479,19651,20169
1784790555.9,861.7,82604,20823,20823,20479,20479,19651,20169
1784790556.9,862.8,82604,20823,20823,20479,20479,19650,20169
1784790558.0,863.9,82604,20823,20823,20479,20479,19647,20169
1784790559.1,865.0,82604,20823,20823,20479,20479,19646,20169
1784790560.2,866.1,82604,20823,20823,20479,20479,19643,20169
1784790561.3,867.2,82604,20823,20823,20479,20479,19644,20169
1784790562.3,868.2,82604,20823,20823,20479,20479,19641,20169
1784790563.4,869.3,82604,20823,20823,20479,20479,19642,20170
1784790564.5,870.4,82604,20823,20823,20479,20479,19644,20170
1784790565.5,871.4,82604,20823,20823,20479,20479,19646,20170
1784790566.6,872.5,82604,20823,20823,20479,20479,19647,20170
1784790567.7,873.6,82604,20823,20823,20479,20479,19648,20170
1784790568.8,874.6,82604,20823,20823,20479,20479,19648,20170
1784790569.8,875.7,82604,20823,20823,20479,20479,19646,20170
1784790570.9,876.8,82604,20823,20823,20479,20479,19648,20170
1784790572.0,877.8,82604,20823,20823,20479,20479,19647,20171
1784790573.1,878.9,82604,20823,20823,20479,20479,19647,20171
1784790574.1,880.0,82604,20823,20823,20479,20479,19647,20171
1784790575.2,881.1,82604,20823,20823,20479,20479,19647,20171
1784790576.3,882.1,82604,20823,20823,20479,20479,19655,20171
1784790577.3,883.2,82604,20823,20823,20479,20479,19654,20171
1784790578.4,884.3,82604,20823,20823,20479,20479,19654,20171
1784790579.5,885.3,82604,20823,20823,20479,20479,19654,20171
1784790580.5,886.4,82604,20823,20823,20479,20479,19652,20171
1784790581.6,887.5,82604,20823,20823,20479,20479,19650,20171
1784790582.7,888.6,82604,20823,20823,20479,20479,19655,20171
1784790583.8,889.6,82604,20823,20823,20479,20479,19656,20171
1784790584.9,890.7,82604,20823,20823,20479,20479,19656,20171
1784790585.9,891.8,82604,20823,20823,20479,20479,19656,20171
1784790587.0,892.9,82604,20823,20823,20479,20479,19654,20171
1784790588.1,894.0,82604,20823,20823,20479,20479,19654,20171
1784790589.2,895.0,82604,20823,20823,20479,20479,19656,20171
1784790590.3,896.1,82604,20823,20823,20479,20479,19648,20171
1784790591.3,897.2,82604,20823,20823,20479,20479,19648,20171
1784790592.4,898.3,82604,20823,20823,20479,20479,19648,20171
1784790593.4,899.3,82604,20823,20823,20479,20479,19650,20171
1784790594.5,900.4,82604,20823,20823,20479,20479,19654,20171
1784790595.6,901.5,82604,20823,20823,20479,20479,19653,20172
1784790596.7,902.6,82604,20823,20823,20479,20479,19651,20172
1784790597.8,903.7,82604,20823,20823,20479,20479,19652,20172
1784790598.9,904.8,82604,20823,20823,20479,20479,19652,20172
1784790599.9,905.8,82604,20823,20823,20479,20479,19647,20172
1784790601.0,906.9,82604,20823,20823,20479,20479,19650,20172
1784790602.1,908.0,82604,20823,20823,20479,20479,19645,20172
1784790603.2,909.1,82604,20823,20823,20479,20479,19644,20172
1784790604.3,910.1,82604,20823,20823,20479,20479,19645,20172
1784790605.3,911.2,82604,20823,20823,20479,20479,19644,20172
1784790606.4,912.3,82604,20823,20823,20479,20479,19649,20172
1784790607.5,913.4,82604,20823,20823,20479,20479,19647,20172
1784790608.6,914.4,82604,20823,20823,20479,20479,19647,20172
1784790609.6,915.5,82604,20823,20823,20479,20479,19647,20172
1784790610.7,916.6,82604,20823,20823,20479,20479,19647,20172
1784790611.8,917.6,82604,20823,20823,20479,20479,19654,20172
