elapsed_s,prefill30000_max_total_num_tokens,prefill30000_num_used_tokens,prefill30000_evictable_tokens,prefill30000_token_usage,prefill30000_cache_occupancy,prefill30000_cache_hit_rate,prefill30000_occupancy_frac,prefill30001_max_total_num_tokens,prefill30001_num_used_tokens,prefill30001_evictable_tokens,prefill30001_token_usage,prefill30001_cache_occupancy,prefill30001_cache_hit_rate,prefill30001_occupancy_frac,decode30002_max_total_num_tokens,decode30002_num_used_tokens,decode30002_evictable_tokens,decode30002_token_usage,decode30002_cache_occupancy,decode30002_cache_hit_rate,decode30002_occupancy_frac,decode30003_max_total_num_tokens,decode30003_num_used_tokens,decode30003_evictable_tokens,decode30003_token_usage,decode30003_cache_occupancy,decode30003_cache_hit_rate,decode30003_occupancy_frac,prefill_used_tokens,prefill_max_tokens,prefill_occupancy_frac,decode_used_tokens,decode_max_tokens,decode_occupancy_frac
20.0,60000.0,12880.0,33785.0,0.21466666666666667,0.77775,0.909797273433637,0.7778,60000.0,20886.0,24175.0,0.3481,0.7510166666666667,0.0,0.751,209036.0,19488.0,0.0,0.09322796073403625,0.09322796073403625,0.0,0.0932,209036.0,30461.0,0.0,0.14572131116171377,0.14572131116171377,0.0,0.1457,91726,120000,0.7644,49949,418072,0.1195
22.0,60000.0,12880.0,33785.0,0.21466666666666667,0.77775,0.909797273433637,0.7778,60000.0,20886.0,24175.0,0.3481,0.7510166666666667,0.0,0.751,209036.0,19568.0,0.0,0.09361066993245183,0.09361066993245183,0.0,0.0936,209036.0,30601.0,0.0,0.14639105225894106,0.14639105225894106,0.0,0.1464,91726,120000,0.7644,50169,418072,0.12
24.0,60000.0,12880.0,33785.0,0.21466666666666667,0.77775,0.909797273433637,0.7778,60000.0,16799.0,36131.0,0.2799833333333333,0.8821666666666667,0.0,0.8822,209036.0,19648.0,0.0,0.09399337913086742,0.09399337913086742,0.0,0.094,209036.0,47983.0,0.0,0.22954419334468704,0.22954419334468704,0.0,0.2295,99595,120000,0.83,67631,418072,0.1618
26.0,60000.0,12880.0,33785.0,0.21466666666666667,0.77775,0.909797273433637,0.7778,60000.0,16799.0,36131.0,0.2799833333333333,0.8821666666666667,0.0,0.8822,209036.0,19728.0,0.0,0.094376088329283,0.094376088329283,0.0,0.0944,209036.0,31680.0,0.0,0.15155284257257123,0.15155284257257123,0.0,0.1516,99595,120000,0.83,51408,418072,0.123
28.0,60000.0,12880.0,33785.0,0.21466666666666667,0.77775,0.909797273433637,0.7778,60000.0,16176.0,24052.0,0.2696,0.6704666666666667,0.8013077723287264,0.6705,209036.0,19728.0,0.0,0.094376088329283,0.094376088329283,0.0,0.0944,209036.0,52027.0,0.0,0.2488901433245948,0.2488901433245948,0.0,0.2489,86893,120000,0.7241,71755,418072,0.1716
30.0,60000.0,27640.0,28494.0,0.46066666666666667,0.9355666666666667,0.0,0.9356,60000.0,16176.0,24052.0,0.2696,0.6704666666666667,0.8013077723287264,0.6705,209036.0,19728.0,0.0,0.094376088329283,0.094376088329283,0.0,0.0944,209036.0,52107.0,0.0,0.2492728525230104,0.2492728525230104,0.0,0.2493,96362,120000,0.803,71835,418072,0.1718
32.0,60000.0,27640.0,28494.0,0.46066666666666667,0.9355666666666667,0.0,0.9356,60000.0,16176.0,24052.0,0.2696,0.6704666666666667,0.8013077723287264,0.6705,209036.0,19728.0,0.0,0.094376088329283,0.094376088329283,0.0,0.0944,209036.0,52331.0,0.0,0.250344438278574,0.250344438278574,0.0,0.2503,96362,120000,0.803,72059,418072,0.1724
34.0,60000.0,27640.0,28494.0,0.46066666666666667,0.9355666666666667,0.0,0.9356,60000.0,16176.0,24052.0,0.2696,0.6704666666666667,0.8013077723287264,0.6705,209036.0,30004.0,0.0,0.14353508486576474,0.14353508486576474,0.0,0.1435,209036.0,20331.0,0.0,0.09726075891234046,0.09726075891234046,0.0,0.0973,96362,120000,0.803,50335,418072,0.1204
36.0,60000.0,18253.0,36342.0,0.3042166666666667,0.9099166666666667,0.0,0.9099,60000.0,16176.0,24052.0,0.2696,0.6704666666666667,0.8013077723287264,0.6705,209036.0,48460.0,0.0,0.23182609694023995,0.23182609694023995,0.0,0.2318,209036.0,20371.0,0.0,0.09745211351154826,0.09745211351154826,0.0,0.0975,94823,120000,0.7902,68831,418072,0.1646
38.0,60000.0,18253.0,36342.0,0.3042166666666667,0.9099166666666667,0.0,0.9099,60000.0,21398.0,26937.0,0.35663333333333336,0.8055833333333333,0.0,0.8056,209036.0,76580.0,0.0,0.3663483801833177,0.3663483801833177,0.0,0.3663,209036.0,20451.0,0.0,0.09783482270996384,0.09783482270996384,0.0,0.0978,102930,120000,0.8578,97031,418072,0.2321
