elapsed_s,prefill30000_max_total_num_tokens,prefill30000_num_used_tokens,prefill30000_evictable_tokens,prefill30000_token_usage,prefill30000_cache_occupancy,prefill30000_cache_hit_rate,prefill30000_occupancy_frac,prefill30001_max_total_num_tokens,prefill30001_num_used_tokens,prefill30001_evictable_tokens,prefill30001_token_usage,prefill30001_cache_occupancy,prefill30001_cache_hit_rate,prefill30001_occupancy_frac,decode30002_max_total_num_tokens,decode30002_num_used_tokens,decode30002_evictable_tokens,decode30002_token_usage,decode30002_cache_occupancy,decode30002_cache_hit_rate,decode30002_occupancy_frac,decode30003_max_total_num_tokens,decode30003_num_used_tokens,decode30003_evictable_tokens,decode30003_token_usage,decode30003_cache_occupancy,decode30003_cache_hit_rate,decode30003_occupancy_frac,prefill_used_tokens,prefill_max_tokens,prefill_occupancy_frac,decode_used_tokens,decode_max_tokens,decode_occupancy_frac
82.0,112000.0,49683.0,39218.0,0.4435982142857143,0.7937589285714286,0.0,0.7938,112000.0,57947.0,31836.0,0.5173839285714286,0.8016339285714286,0.0,0.8016,133263.0,108406.0,0.0,0.8134741075917546,0.8134741075917546,0.0,0.8135,133263.0,32789.0,0.0,0.24604728994544622,0.24604728994544622,0.0,0.246,178684,224000,0.7977,141195,266526,0.5298
84.0,112000.0,61971.0,39218.0,0.5533125,0.9034732142857143,0.0,0.9035,112000.0,57947.0,31836.0,0.5173839285714286,0.8016339285714286,0.0,0.8016,133263.0,108557.0,0.0,0.8146072053007962,0.8146072053007962,0.0,0.8146,133263.0,32789.0,0.0,0.24604728994544622,0.24604728994544622,0.0,0.246,190972,224000,0.8526,141346,266526,0.5303
86.0,112000.0,70163.0,39218.0,0.6264553571428572,0.9766160714285714,0.0,0.9766,112000.0,57947.0,31836.0,0.5173839285714286,0.8016339285714286,0.0,0.8016,133263.0,108637.0,0.0,0.8152075219678381,0.8152075219678381,0.0,0.8152,133263.0,32789.0,0.0,0.24604728994544622,0.24604728994544622,0.0,0.246,199164,224000,0.8891,141426,266526,0.5306
88.0,112000.0,74259.0,35122.0,0.6630267857142857,0.9766160714285714,0.0,0.9766,112000.0,57947.0,31836.0,0.5173839285714286,0.8016339285714286,0.0,0.8016,133263.0,108717.0,0.0,0.8158078386348799,0.8158078386348799,0.0,0.8158,133263.0,32789.0,0.0,0.24604728994544622,0.24604728994544622,0.0,0.246,199164,224000,0.8891,141506,266526,0.5309
90.0,112000.0,74259.0,35122.0,0.6630267857142857,0.9766160714285714,0.0,0.9766,112000.0,57947.0,31836.0,0.5173839285714286,0.8016339285714286,0.0,0.8016,133263.0,71173.0,0.0,0.5340792267921328,0.5340792267921328,0.0,0.5341,133263.0,33518.0,0.0,0.25151767557386523,0.25151767557386523,0.0,0.2515,199164,224000,0.8891,104691,266526,0.3928
92.0,112000.0,74259.0,35122.0,0.6630267857142857,0.9766160714285714,0.0,0.9766,112000.0,41563.0,56212.0,0.37109821428571427,0.8729910714285715,0.0,0.873,133263.0,113174.0,0.0,0.8492529809474498,0.8492529809474498,0.0,0.8493,133263.0,33558.0,0.0,0.25181783390738616,0.25181783390738616,0.0,0.2518,207156,224000,0.9248,146732,266526,0.5505
94.0,112000.0,74259.0,35122.0,0.6630267857142857,0.9766160714285714,0.0,0.9766,112000.0,41563.0,56212.0,0.37109821428571427,0.8729910714285715,0.0,0.873,133263.0,87683.0,0.0,0.6579695789528976,0.6579695789528976,0.0,0.658,133263.0,33638.0,0.0,0.252418150574428,0.252418150574428,0.0,0.2524,207156,224000,0.9248,121321,266526,0.4552
96.0,112000.0,74259.0,35122.0,0.6630267857142857,0.9766160714285714,0.0,0.9766,112000.0,66297.0,31836.0,0.5919375,0.8761875,0.9040880503144654,0.8762,133263.0,87723.0,0.0,0.6582697372864186,0.6582697372864186,0.0,0.6583,133263.0,61702.0,0.0,0.4630092373727141,0.4630092373727141,0.0,0.463,207514,224000,0.9264,149425,266526,0.5606
98.0,112000.0,74259.0,35122.0,0.6630267857142857,0.9766160714285714,0.0,0.9766,112000.0,66297.0,31836.0,0.5919375,0.8761875,0.9040880503144654,0.8762,133263.0,87723.0,0.0,0.6582697372864186,0.6582697372864186,0.0,0.6583,133263.0,61742.0,0.0,0.463309395706235,0.463309395706235,0.0,0.4633,207514,224000,0.9264,149465,266526,0.5608
100.0,112000.0,45585.0,61615.0,0.40700892857142856,0.9571428571428572,0.9808499193114578,0.9571,112000.0,66297.0,31836.0,0.5919375,0.8761875,0.9040880503144654,0.8762,133263.0,41960.0,0.0,0.314866091863458,0.314866091863458,0.0,0.3149,133263.0,74524.0,0.0,0.559224991182849,0.559224991182849,0.0,0.5592,205333,224000,0.9167,116484,266526,0.437
